antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Egg'}),frozenset({'Sugar'}),0.40301724137931033,0.36637931034482757,0.17025862068965517,0.42245989304812837,1.1530670022019505,1.0,0.022601441736028544,1.097102490421456,0.2223643924507609,0.2841726618705036,0.08850813052493732,0.4435828877005348
frozenset({'Sugar'}),frozenset({'Egg'}),0.36637931034482757,0.40301724137931033,0.17025862068965517,0.4647058823529412,1.1530670022019505,1.0,0.022601441736028544,1.1152425161045851,0.2095065874451047,0.2841726618705036,0.10333404119770656,0.4435828877005348
frozenset({'Olive'}),frozenset({'Shampoo'}),0.38146551724137934,0.36637931034482757,0.15517241379310345,0.4067796610169491,1.1102691924227317,1.0,0.015411340665873963,1.068103448275862,0.16056910569105695,0.26181818181818184,0.06376109765940273,0.41515453639082756
frozenset({'Shampoo'}),frozenset({'Olive'}),0.36637931034482757,0.38146551724137934,0.15517241379310345,0.42352941176470593,1.110269192422732,1.0,0.015411340665873963,1.0729679802955665,0.15674603174603177,0.26181818181818184,0.06800573888091827,0.41515453639082756
frozenset({'Olive'}),frozenset({'Sugar'}),0.38146551724137934,0.36637931034482757,0.15732758620689655,0.4124293785310734,1.1256895978730475,1.0,0.017566513079667057,1.0783736737400529,0.1805164431292062,0.2664233576642336,0.07267765863407509,0.4209205716184779
frozenset({'Sugar'}),frozenset({'Olive'}),0.36637931034482757,0.38146551724137934,0.15732758620689655,0.4294117647058824,1.1256895978730475,1.0,0.017566513079667057,1.084029505865624,0.17621843257851083,0.2664233576642336,0.07751588440254151,0.4209205716184779
frozenset({'Shampoo'}),frozenset({'Sugar'}),0.36637931034482757,0.36637931034482757,0.15086206896551724,0.411764705882353,1.1238754325259517,1.0,0.016628269916765775,1.077155172413793,0.17395529640427623,0.25925925925925924,0.07162865146058432,0.411764705882353
frozenset({'Sugar'}),frozenset({'Shampoo'}),0.36637931034482757,0.36637931034482757,0.15086206896551724,0.411764705882353,1.1238754325259517,1.0,0.016628269916765775,1.077155172413793,0.17395529640427623,0.25925925925925924,0.07162865146058432,0.411764705882353
"frozenset({'Banana', 'Bread'})",frozenset({'Honey'}),0.21120689655172414,0.41594827586206895,0.10991379310344827,0.5204081632653061,1.2511367241196998,1.0,0.022062648632580256,1.2178099779897287,0.25447337404907316,0.2125,0.17885382935462013,0.3923284339642593
"frozenset({'Banana', 'Honey'})",frozenset({'Bread'}),0.21336206896551724,0.4073275862068966,0.10991379310344827,0.5151515151515151,1.2647105980439313,1.0,0.023005536563614745,1.2223868534482758,0.2660757453666398,0.2151898734177215,0.18192837465564732,0.39249639249639245
"frozenset({'Bread', 'Honey'})",frozenset({'Banana'}),0.20043103448275862,0.4482758620689655,0.10991379310344827,0.5483870967741935,1.2233250620347393,1.0,0.020065398335315093,1.2216748768472905,0.22831774219121603,0.204,0.18145161290322573,0.3967897022332506
frozenset({'Banana'}),"frozenset({'Bread', 'Honey'})",0.4482758620689655,0.20043103448275862,0.10991379310344827,0.24519230769230768,1.2233250620347393,1.0,0.020065398335315093,1.059301559411377,0.33088235294117635,0.204,0.05598175409496164,0.3967897022332506
frozenset({'Bread'}),"frozenset({'Banana', 'Honey'})",0.4073275862068966,0.21336206896551724,0.10991379310344827,0.2698412698412698,1.2647105980439313,1.0,0.023005536563614745,1.0773519490254873,0.35315508021390374,0.2151898734177215,0.07179821700369644,0.39249639249639245
frozenset({'Honey'}),"frozenset({'Banana', 'Bread'})",0.41594827586206895,0.21120689655172414,0.10991379310344827,0.26424870466321243,1.2511367241196996,1.0,0.022062648632580256,1.0720920349684313,0.3436799073873091,0.2125,0.06724425946374472,0.3923284339642593
"frozenset({'Bread', 'Cheese'})",frozenset({'Honey'}),0.21551724137931033,0.41594827586206895,0.125,0.5800000000000001,1.3944041450777205,1.0,0.035355975029726525,1.3905993431855503,0.36055323986358473,0.24680851063829792,0.2808856088560887,0.44025906735751297
"frozenset({'Bread', 'Honey'})",frozenset({'Cheese'}),0.20043103448275862,0.44396551724137934,0.125,0.6236559139784946,1.4047395343981626,1.0,0.03601553210463733,1.477463054187192,0.36034947485825813,0.24066390041493776,0.32316412436442443,0.4526046560183735
"frozenset({'Cheese', 'Honey'})",frozenset({'Bread'}),0.21767241379310345,0.4073275862068966,0.125,0.5742574257425742,1.4098171721934096,1.0,0.036336021105826385,1.392091018444266,0.37156834805737615,0.25,0.28165616561656154,0.44056786631044054
frozenset({'Bread'}),"frozenset({'Cheese', 'Honey'})",0.4073275862068966,0.21767241379310345,0.125,0.30687830687830686,1.4098171721934096,1.0,0.036336021105826385,1.1287016320084233,0.49047021943573654,0.25,0.11402626554141702,0.44056786631044054
frozenset({'Cheese'}),"frozenset({'Bread', 'Honey'})",0.44396551724137934,0.20043103448275862,0.125,0.2815533980582524,1.4047395343981626,1.0,0.03601553210463733,1.1129135601118358,0.5181769580326115,0.24066390041493776,0.1014576191348494,0.4526046560183735
frozenset({'Honey'}),"frozenset({'Bread', 'Cheese'})",0.41594827586206895,0.21551724137931033,0.125,0.3005181347150259,1.3944041450777203,1.0,0.035355975029726525,1.1215197956577267,0.4842855325104976,0.24680851063829792,0.10835278710926381,0.44025906735751297
"frozenset({'Bread', 'Carrot'})",frozenset({'Honey'}),0.1939655172413793,0.41594827586206895,0.11206896551724138,0.5777777777777778,1.3890616004605645,1.0,0.03138934304399525,1.3832803992740474,0.3474907445495682,0.22510822510822512,0.2770807708077082,0.42360391479562465
"frozenset({'Bread', 'Honey'})",frozenset({'Carrot'}),0.20043103448275862,0.41379310344827586,0.11206896551724138,0.5591397849462366,1.3512544802867386,1.0,0.029131985731272292,1.329688814129521,0.3251088534107402,0.22317596566523604,0.24794433902593305,0.414986559139785
"frozenset({'Carrot', 'Honey'})",frozenset({'Bread'}),0.20474137931034483,0.4073275862068966,0.11206896551724138,0.5473684210526316,1.3438039543302702,1.0,0.028672153686087984,1.3093925421010426,0.3217114863456326,0.22413793103448276,0.23628708133971296,0.41125034809245337
frozenset({'Bread'}),"frozenset({'Carrot', 'Honey'})",0.4073275862068966,0.20474137931034483,0.11206896551724138,0.2751322751322751,1.34380395433027,1.0,0.028672153686087984,1.0971086081047068,0.43167832167832154,0.22413793103448276,0.08851321317445976,0.41125034809245337
frozenset({'Carrot'}),"frozenset({'Bread', 'Honey'})",0.41379310344827586,0.20043103448275862,0.11206896551724138,0.2708333333333333,1.3512544802867383,1.0,0.029131985731272292,1.0965517241379308,0.4434389140271492,0.22317596566523604,0.08805031446540879,0.414986559139785
frozenset({'Honey'}),"frozenset({'Bread', 'Carrot'})",0.41594827586206895,0.1939655172413793,0.11206896551724138,0.2694300518134715,1.3890616004605643,1.0,0.03138934304399525,1.103295426754708,0.4795628725518026,0.22510822510822512,0.09362444930869195,0.42360391479562465
"frozenset({'Bread', 'Butter'})",frozenset({'Honey'}),0.1961206896551724,0.41594827586206895,0.10344827586206896,0.5274725274725275,1.2681204805557138,1.0,0.021872213139120106,1.2360164394546913,0.26301385165326197,0.2033898305084746,0.19094927213008397,0.38808859534248136
"frozenset({'Bread', 'Honey'})",frozenset({'Butter'}),0.20043103448275862,0.375,0.10344827586206896,0.5161290322580645,1.3763440860215053,1.0,0.02828663793103449,1.2916666666666665,0.34198113207547176,0.21917808219178078,0.2258064516129032,0.39599555061179087
"frozenset({'Butter', 'Honey'})",frozenset({'Bread'}),0.1853448275862069,0.4073275862068966,0.10344827586206896,0.5581395348837209,1.3702473237356958,1.0,0.027952214625445893,1.3413112522686024,0.3316798941798941,0.21145374449339208,0.25446088794926,0.40605389442598744
frozenset({'Bread'}),"frozenset({'Butter', 'Honey'})",0.4073275862068966,0.1853448275862069,0.10344827586206896,0.25396825396825395,1.3702473237356956,1.0,0.027952214625445893,1.091984592809978,0.4559090909090909,0.21145374449339208,0.08423616360124293,0.40605389442598744
frozenset({'Butter'}),"frozenset({'Bread', 'Honey'})",0.375,0.20043103448275862,0.10344827586206896,0.27586206896551724,1.3763440860215053,1.0,0.02828663793103449,1.1041666666666665,0.43750000000000006,0.21917808219178078,0.09433962264150944,0.39599555061179087
frozenset({'Honey'}),"frozenset({'Bread', 'Butter'})",0.41594827586206895,0.1961206896551724,0.10344827586206896,0.24870466321243523,1.2681204805557138,1.0,0.021872213139120106,1.0699910820451843,0.36200799507995096,0.2033898305084746,0.0654127713956299,0.38808859534248136
"frozenset({'Bread', 'Salt'})",frozenset({'Honey'}),0.20689655172413793,0.41594827586206895,0.10129310344827586,0.4895833333333333,1.1770293609671847,1.0,0.015234839476813311,1.144264602392681,0.18963922294172056,0.19421487603305784,0.1260762607626076,0.36655332469775476
"frozenset({'Bread', 'Honey'})",frozenset({'Salt'}),0.20043103448275862,0.39870689655172414,0.10129310344827586,0.5053763440860215,1.2675385062481836,1.0,0.021379867717003564,1.2156577961019488,0.2639788954521993,0.20346320346320346,0.17740008478822214,0.37971519907003776
"frozenset({'Salt', 'Honey'})",frozenset({'Bread'}),0.16810344827586207,0.4073275862068966,0.10129310344827586,0.6025641025641025,1.4793108126441459,1.0,0.032819931629013074,1.4912402669632925,0.38948296769926133,0.2136363636363636,0.3294172494172493,0.42562067562067557
frozenset({'Bread'}),"frozenset({'Salt', 'Honey'})",0.4073275862068966,0.16810344827586207,0.10129310344827586,0.24867724867724864,1.4793108126441457,1.0,0.032819931629013074,1.1072425934919863,0.5466924564796904,0.2136363636363636,0.09685555281410199,0.42562067562067557
frozenset({'Salt'}),"frozenset({'Bread', 'Honey'})",0.39870689655172414,0.20043103448275862,0.10129310344827586,0.254054054054054,1.2675385062481834,1.0,0.021379867717003564,1.0718859320339829,0.35102569968733316,0.20346320346320346,0.0670649085743425,0.37971519907003776
frozenset({'Honey'}),"frozenset({'Bread', 'Salt'})",0.41594827586206895,0.20689655172413793,0.10129310344827586,0.24352331606217617,1.177029360967185,1.0,0.015234839476813311,1.0484175720359,0.2575174687917091,0.19421487603305784,0.04618157242622213,0.36655332469775476
"frozenset({'Banana', 'Bread'})",frozenset({'Bacon'}),0.21120689655172414,0.43103448275862066,0.1271551724137931,0.6020408163265305,1.396734693877551,1.0,0.03611771700356718,1.4297082228116709,0.36010002778549605,0.2468619246861925,0.30055658627087184,0.4485204081632652
"frozenset({'Banana', 'Bacon'})",frozenset({'Bread'}),0.2413793103448276,0.4073275862068966,0.1271551724137931,0.5267857142857142,1.2932728647014358,1.0,0.028834720570749095,1.2524398178269354,0.2989214175654853,0.24380165289256195,0.20155844155844135,0.41947751322751314
"frozenset({'Bread', 'Bacon'})",frozenset({'Banana'}),0.2025862068965517,0.4482758620689655,0.1271551724137931,0.6276595744680851,1.4001636661211128,1.0,0.036340665873959566,1.4817733990147781,0.3584058634906092,0.24279835390946497,0.3251329787234042,0.4556567103109656
frozenset({'Banana'}),"frozenset({'Bread', 'Bacon'})",0.4482758620689655,0.2025862068965517,0.1271551724137931,0.28365384615384615,1.400163666121113,1.0,0.036340665873959566,1.1131682480907197,0.5180084745762711,0.24279835390946497,0.10166320166320167,0.4556567103109656
frozenset({'Bread'}),"frozenset({'Banana', 'Bacon'})",0.4073275862068966,0.2413793103448276,0.1271551724137931,0.31216931216931215,1.293272864701436,1.0,0.028834720570749095,1.102917771883289,0.38261941448382114,0.24380165289256195,0.09331409331409328,0.41947751322751314
frozenset({'Bacon'}),"frozenset({'Banana', 'Bread'})",0.43103448275862066,0.21120689655172414,0.1271551724137931,0.295,1.396734693877551,1.0,0.03611771700356718,1.118855465884079,0.49922958397534667,0.2468619246861925,0.10622950819672129,0.4485204081632652
"frozenset({'Hazelnut', 'Bread'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.10560344827586207,0.5632183908045977,1.3066666666666666,1.0,0.02478448275862069,1.3026315789473684,0.28885400313971743,0.2058823529411765,0.23232323232323232,0.40410919540229884
"frozenset({'Hazelnut', 'Bacon'})",frozenset({'Bread'}),0.22198275862068967,0.4073275862068966,0.10560344827586207,0.47572815533980584,1.1679252067601582,1.0,0.015183747027348385,1.1304677522349935,0.18480411555203788,0.2016460905349794,0.11541041482789054,0.36749370729953257
"frozenset({'Bread', 'Bacon'})",frozenset({'Hazelnut'}),0.2025862068965517,0.4202586206896552,0.10560344827586207,0.5212765957446809,1.2403709765411892,1.0,0.020464848394768143,1.211015325670498,0.24302261445118598,0.2041666666666667,0.1742466186822748,0.3862793235133661
frozenset({'Hazelnut'}),"frozenset({'Bread', 'Bacon'})",0.4202586206896552,0.2025862068965517,0.10560344827586207,0.2512820512820513,1.2403709765411894,1.0,0.020464848394768143,1.0650389702409069,0.3342690235945681,0.2041666666666667,0.061067221067221074,0.3862793235133661
frozenset({'Bread'}),"frozenset({'Hazelnut', 'Bacon'})",0.4073275862068966,0.22198275862068967,0.10560344827586207,0.25925925925925924,1.167925206760158,1.0,0.015183747027348385,1.0503232758620689,0.24259740259740242,0.2016460905349794,0.04791217810608389,0.36749370729953257
frozenset({'Bacon'}),"frozenset({'Hazelnut', 'Bread'})",0.43103448275862066,0.1875,0.10560344827586207,0.24500000000000002,1.3066666666666669,1.0,0.02478448275862069,1.076158940397351,0.41249226963512675,0.2058823529411765,0.07076923076923079,0.40410919540229884
"frozenset({'Bread', 'Bacon'})",frozenset({'Cheese'}),0.2025862068965517,0.44396551724137934,0.1206896551724138,0.5957446808510639,1.341871514149969,1.0,0.030748365041617126,1.3754537205081672,0.3194980694980695,0.22950819672131148,0.27296717796470404,0.43379467052261933
"frozenset({'Bread', 'Cheese'})",frozenset({'Bacon'}),0.21551724137931033,0.43103448275862066,0.1206896551724138,0.56,1.2992000000000001,1.0,0.027794292508917975,1.2931034482758623,0.29356357927786514,0.22950819672131148,0.2266666666666668,0.42000000000000004
"frozenset({'Bacon', 'Cheese'})",frozenset({'Bread'}),0.22413793103448276,0.4073275862068966,0.1206896551724138,0.5384615384615384,1.3219373219373218,1.0,0.029392092746730075,1.2841235632183907,0.3138888888888888,0.23628691983122363,0.22125874125874118,0.41737891737891736
frozenset({'Bread'}),"frozenset({'Bacon', 'Cheese'})",0.4073275862068966,0.22413793103448276,0.1206896551724138,0.2962962962962963,1.3219373219373218,1.0,0.029392092746730075,1.102540834845735,0.4109090909090908,0.23628691983122363,0.09300411522633742,0.41737891737891736
frozenset({'Bacon'}),"frozenset({'Bread', 'Cheese'})",0.43103448275862066,0.21551724137931033,0.1206896551724138,0.28,1.2992000000000001,1.0,0.027794292508917975,1.08955938697318,0.40476190476190504,0.22950819672131148,0.08219780219780225,0.42000000000000004
frozenset({'Cheese'}),"frozenset({'Bread', 'Bacon'})",0.44396551724137934,0.2025862068965517,0.1206896551724138,0.27184466019417475,1.341871514149969,1.0,0.030748365041617126,1.0951149425287356,0.4581949058693245,0.22950819672131148,0.08685384413539754,0.43379467052261933
"frozenset({'Bread', 'Meat'})",frozenset({'Bacon'}),0.17025862068965517,0.43103448275862066,0.10129310344827586,0.5949367088607594,1.380253164556962,1.0,0.027905766944114146,1.404633620689655,0.3320254213871235,0.20258620689655174,0.28807057920981965,0.4149683544303797
"frozenset({'Bread', 'Bacon'})",frozenset({'Meat'}),0.2025862068965517,0.3879310344827586,0.10129310344827586,0.5,1.288888888888889,1.0,0.022703626634958382,1.2241379310344827,0.2810810810810811,0.20704845814977976,0.18309859154929578,0.38055555555555554
"frozenset({'Meat', 'Bacon'})",frozenset({'Bread'}),0.21551724137931033,0.4073275862068966,0.10129310344827586,0.47000000000000003,1.153862433862434,1.0,0.013506985731272292,1.1182498373454781,0.16997895721299972,0.19421487603305784,0.10574545454545456,0.35933862433862435
frozenset({'Bread'}),"frozenset({'Meat', 'Bacon'})",0.4073275862068966,0.21551724137931033,0.10129310344827586,0.24867724867724864,1.1538624338624337,1.0,0.013506985731272292,1.0441355026711996,0.22499032882011602,0.19421487603305784,0.042269899412756516,0.35933862433862435
frozenset({'Meat'}),"frozenset({'Bread', 'Bacon'})",0.3879310344827586,0.2025862068965517,0.10129310344827586,0.26111111111111107,1.2888888888888888,1.0,0.022703626634958382,1.0792066372828624,0.3661971830985916,0.20704845814977976,0.07339339339339336,0.38055555555555554
frozenset({'Bacon'}),"frozenset({'Bread', 'Meat'})",0.43103448275862066,0.17025862068965517,0.10129310344827586,0.23500000000000001,1.3802531645569622,1.0,0.027905766944114146,1.0846292540004507,0.4842037395228884,0.20258620689655174,0.07802597402597405,0.4149683544303797
"frozenset({'Bread', 'Milk'})",frozenset({'Bacon'}),0.17672413793103448,0.43103448275862066,0.10560344827586207,0.5975609756097562,1.3863414634146345,1.0,0.02942925089179549,1.4137931034482762,0.3384977027460199,0.2103004291845494,0.2926829268292685,0.4212804878048781
"frozenset({'Bread', 'Bacon'})",frozenset({'Milk'}),0.2025862068965517,0.3706896551724138,0.10560344827586207,0.5212765957446809,1.4062345373577436,1.0,0.030506837098692036,1.3145593869731802,0.36227247655819084,0.22580645161290325,0.23928883707373946,0.4030801583374567
"frozenset({'Milk', 'Bacon'})",frozenset({'Bread'}),0.1875,0.4073275862068966,0.10560344827586207,0.5632183908045977,1.382716049382716,1.0,0.029229525862068964,1.356907894736842,0.34065934065934067,0.21585903083700442,0.26303030303030295,0.41123882503192843
frozenset({'Bread'}),"frozenset({'Milk', 'Bacon'})",0.4073275862068966,0.1875,0.10560344827586207,0.25925925925925924,1.382716049382716,1.0,0.029229525862068964,1.096875,0.46701298701298694,0.21585903083700442,0.0883190883190883,0.41123882503192843
frozenset({'Milk'}),"frozenset({'Bread', 'Bacon'})",0.3706896551724138,0.2025862068965517,0.10560344827586207,0.28488372093023256,1.4062345373577438,1.0,0.030506837098692036,1.1150827025511636,0.45904389152921443,0.22580645161290325,0.10320553111250788,0.4030801583374567
frozenset({'Bacon'}),"frozenset({'Bread', 'Milk'})",0.43103448275862066,0.17672413793103448,0.10560344827586207,0.24500000000000002,1.3863414634146343,1.0,0.02942925089179549,1.0904316053893583,0.489795918367347,0.2103004291845494,0.0829319371727749,0.4212804878048781
"frozenset({'Bread', 'Butter'})",frozenset({'Bacon'}),0.1961206896551724,0.43103448275862066,0.11206896551724138,0.5714285714285715,1.325714285714286,1.0,0.027534185493460178,1.327586206896552,0.30563002680965157,0.21757322175732224,0.24675324675324692,0.41571428571428576
"frozenset({'Bread', 'Bacon'})",frozenset({'Butter'}),0.2025862068965517,0.375,0.11206896551724138,0.5531914893617021,1.4751773049645391,1.0,0.03609913793103449,1.398809523809524,0.403950103950104,0.24074074074074076,0.2851063829787234,0.4260210320371729
"frozenset({'Butter', 'Bacon'})",frozenset({'Bread'}),0.20689655172413793,0.4073275862068966,0.11206896551724138,0.5416666666666666,1.329805996472663,1.0,0.027794292508917948,1.2931034482758619,0.31270903010033435,0.22317596566523604,0.22666666666666657,0.4083994708994709
frozenset({'Bread'}),"frozenset({'Butter', 'Bacon'})",0.4073275862068966,0.20689655172413793,0.11206896551724138,0.2751322751322751,1.3298059964726632,1.0,0.027794292508917948,1.0941354140448025,0.41846153846153833,0.22317596566523604,0.08603634690591211,0.4083994708994709
frozenset({'Butter'}),"frozenset({'Bread', 'Bacon'})",0.375,0.2025862068965517,0.11206896551724138,0.2988505747126437,1.4751773049645391,1.0,0.03609913793103449,1.1372950819672132,0.5153846153846156,0.24074074074074076,0.12072072072072076,0.4260210320371729
frozenset({'Bacon'}),"frozenset({'Bread', 'Butter'})",0.43103448275862066,0.1961206896551724,0.11206896551724138,0.26,1.3257142857142858,1.0,0.027534185493460178,1.0863233923578752,0.431818181818182,0.21757322175732224,0.0794638069705094,0.41571428571428576
"frozenset({'Bread', 'ShavingFoam'})",frozenset({'Bacon'}),0.1853448275862069,0.43103448275862066,0.1206896551724138,0.6511627906976745,1.510697674418605,1.0,0.04079964328180738,1.631034482758621,0.4149659863945579,0.24347826086956523,0.3868921775898521,0.46558139534883725
"frozenset({'Bread', 'Bacon'})",frozenset({'ShavingFoam'}),0.2025862068965517,0.4051724137931034,0.1206896551724138,0.5957446808510639,1.4703485740153919,1.0,0.038607312722948886,1.4714156079854812,0.4011583011583013,0.24778761061946905,0.3203823620104843,0.44680851063829796
"frozenset({'ShavingFoam', 'Bacon'})",frozenset({'Bread'}),0.21551724137931033,0.4073275862068966,0.1206896551724138,0.56,1.374814814814815,1.0,0.032903537455410234,1.3469827586206897,0.34752747252747257,0.24034334763948503,0.25760000000000005,0.42814814814814817
frozenset({'Bread'}),"frozenset({'ShavingFoam', 'Bacon'})",0.4073275862068966,0.21551724137931033,0.1206896551724138,0.2962962962962963,1.374814814814815,1.0,0.032903537455410234,1.1147912885662432,0.4600000000000001,0.24034334763948503,0.10297110297110296,0.42814814814814817
frozenset({'ShavingFoam'}),"frozenset({'Bread', 'Bacon'})",0.4051724137931034,0.2025862068965517,0.1206896551724138,0.29787234042553196,1.4703485740153919,1.0,0.038607312722948886,1.135710553814002,0.537784679089027,0.24778761061946905,0.1194939620471536,0.44680851063829796
frozenset({'Bacon'}),"frozenset({'Bread', 'ShavingFoam'})",0.43103448275862066,0.1853448275862069,0.1206896551724138,0.28,1.5106976744186047,1.0,0.04079964328180738,1.1314655172413794,0.5941558441558442,0.24347826086956523,0.1161904761904762,0.46558139534883725
"frozenset({'Bread', 'HeavyCream'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.10344827586206896,0.5517241379310345,1.28,1.0,0.022629310344827583,1.2692307692307692,0.26923076923076916,0.200836820083682,0.21212121212121215,0.39586206896551723
"frozenset({'Bread', 'Bacon'})",frozenset({'HeavyCream'}),0.2025862068965517,0.41594827586206895,0.10344827586206896,0.5106382978723405,1.2276485503252124,1.0,0.01918289239001189,1.1934970014992505,0.23254504504504503,0.200836820083682,0.16212608934599998,0.37967148054238786
"frozenset({'HeavyCream', 'Bacon'})",frozenset({'Bread'}),0.20043103448275862,0.4073275862068966,0.10344827586206896,0.5161290322580645,1.2671104284007508,1.0,0.02180718638525564,1.2248563218390804,0.2636455525606468,0.2051282051282051,0.1835777126099706,0.38504864311315923
frozenset({'Bread'}),"frozenset({'HeavyCream', 'Bacon'})",0.4073275862068966,0.20043103448275862,0.10344827586206896,0.25396825396825395,1.2671104284007508,1.0,0.02180718638525564,1.0717626559060893,0.35568181818181804,0.2051282051282051,0.06695760065032301,0.38504864311315923
frozenset({'HeavyCream'}),"frozenset({'Bread', 'Bacon'})",0.41594827586206895,0.2025862068965517,0.10344827586206896,0.24870466321243523,1.2276485503252124,1.0,0.01918289239001189,1.061385255648038,0.3174969249692497,0.200836820083682,0.05783503710964852,0.37967148054238786
frozenset({'Bacon'}),"frozenset({'Bread', 'HeavyCream'})",0.43103448275862066,0.1875,0.10344827586206896,0.24000000000000002,1.28,1.0,0.022629310344827583,1.069078947368421,0.3844696969696969,0.200836820083682,0.06461538461538464,0.39586206896551723
"frozenset({'Bread', 'Egg'})",frozenset({'Bacon'}),0.1853448275862069,0.43103448275862066,0.10775862068965517,0.5813953488372092,1.3488372093023255,1.0,0.027868608799048747,1.3591954022988504,0.31746031746031744,0.21186440677966098,0.2642706131078223,0.4156976744186046
"frozenset({'Bread', 'Bacon'})",frozenset({'Egg'}),0.2025862068965517,0.40301724137931033,0.10775862068965517,0.5319148936170213,1.3198316076914325,1.0,0.026112886444708674,1.2753722570532917,0.30389189189189186,0.21645021645021642,0.2159152008602811,0.3996472863807031
"frozenset({'Egg', 'Bacon'})",frozenset({'Bread'}),0.2025862068965517,0.4073275862068966,0.10775862068965517,0.5319148936170213,1.3058651356523696,1.0,0.02523967003567182,1.2661637931034482,0.29372972972972977,0.21459227467811157,0.21021276595744676,0.3982325790836429
frozenset({'Bread'}),"frozenset({'Egg', 'Bacon'})",0.4073275862068966,0.2025862068965517,0.10775862068965517,0.26455026455026454,1.3058651356523696,1.0,0.02523967003567182,1.084253287025552,0.3952,0.21459227467811157,0.07770627770627771,0.3982325790836429
frozenset({'Egg'}),"frozenset({'Bread', 'Bacon'})",0.40301724137931033,0.2025862068965517,0.10775862068965517,0.26737967914438504,1.3198316076914327,1.0,0.026112886444708674,1.088440724893028,0.4059205776173284,0.21645021645021642,0.08125451654863422,0.3996472863807031
frozenset({'Bacon'}),"frozenset({'Bread', 'Egg'})",0.43103448275862066,0.1853448275862069,0.10775862068965517,0.25,1.3488372093023255,1.0,0.027868608799048747,1.0862068965517242,0.4545454545454545,0.21186440677966098,0.07936507936507935,0.4156976744186046
"frozenset({'Bread', 'Bacon'})",frozenset({'Sugar'}),0.2025862068965517,0.36637931034482757,0.10129310344827586,0.5,1.3647058823529412,1.0,0.02706970868014269,1.2672413793103448,0.3351351351351352,0.2165898617511521,0.21088435374149664,0.38823529411764707
"frozenset({'Bread', 'Sugar'})",frozenset({'Bacon'}),0.17456896551724138,0.43103448275862066,0.10129310344827586,0.5802469135802468,1.3461728395061727,1.0,0.026047859690844236,1.3554766734279917,0.3115382478751181,0.2008547008547008,0.2622521511410399,0.4076234567901234
"frozenset({'Bacon', 'Sugar'})",frozenset({'Bread'}),0.1875,0.4073275862068966,0.10129310344827586,0.5402298850574713,1.3262786596119929,1.0,0.02491918103448275,1.2890625,0.3027823240589197,0.20524017467248906,0.22424242424242422,0.39445356686735994
frozenset({'Bread'}),"frozenset({'Bacon', 'Sugar'})",0.4073275862068966,0.1875,0.10129310344827586,0.24867724867724864,1.3262786596119926,1.0,0.02491918103448275,1.081426056338028,0.41508704061895535,0.20524017467248906,0.07529507529507524,0.39445356686735994
frozenset({'Bacon'}),"frozenset({'Bread', 'Sugar'})",0.43103448275862066,0.17456896551724138,0.10129310344827586,0.23500000000000001,1.346172839506173,1.0,0.026047859690844236,1.0789948163173315,0.45196647324306904,0.2008547008547008,0.07321148825065275,0.4076234567901234
frozenset({'Sugar'}),"frozenset({'Bread', 'Bacon'})",0.36637931034482757,0.2025862068965517,0.10129310344827586,0.27647058823529413,1.3647058823529414,1.0,0.02706970868014269,1.102116624614522,0.4217687074829933,0.2165898617511521,0.09265500794912564,0.38823529411764707
"frozenset({'Bread', 'Toothpaste'})",frozenset({'Cheese'}),0.17456896551724138,0.44396551724137934,0.10129310344827586,0.5802469135802468,1.306963921850653,1.0,0.023790502378121275,1.3246703853955373,0.2845397477917892,0.19583333333333328,0.2450952244233896,0.40420112669303604
"frozenset({'Bread', 'Cheese'})",frozenset({'Toothpaste'}),0.21551724137931033,0.38362068965517243,0.10129310344827586,0.47000000000000003,1.2251685393258427,1.0,0.018616230677764564,1.1629798308392973,0.23427636193593637,0.20346320346320346,0.14013986013986016,0.3670224719101124
"frozenset({'Toothpaste', 'Cheese'})",frozenset({'Bread'}),0.19827586206896552,0.4073275862068966,0.10129310344827586,0.5108695652173912,1.2541982976765582,1.0,0.020529875148632568,1.2116858237547892,0.2528025623427132,0.2008547008547008,0.17470355731225282,0.3797734069473199
frozenset({'Bread'}),"frozenset({'Toothpaste', 'Cheese'})",0.4073275862068966,0.19827586206896552,0.10129310344827586,0.24867724867724864,1.2541982976765582,1.0,0.020529875148632568,1.0670835356969401,0.34197292069632473,0.2008547008547008,0.06286624566194453,0.3797734069473199
frozenset({'Toothpaste'}),"frozenset({'Bread', 'Cheese'})",0.38362068965517243,0.21551724137931033,0.10129310344827586,0.2640449438202247,1.2251685393258427,1.0,0.018616230677764564,1.06593840484338,0.29816991519119174,0.20346320346320346,0.06185948882578095,0.3670224719101124
frozenset({'Cheese'}),"frozenset({'Bread', 'Toothpaste'})",0.44396551724137934,0.17456896551724138,0.10129310344827586,0.22815533980582522,1.306963921850653,1.0,0.023790502378121275,1.0694263717198005,0.4223981527296717,0.19583333333333328,0.06491926284569949,0.40420112669303604
